# data_column_name,cf_standard_name,long_name,imos_vocabulary_name,unit_name,unit_short_name
# abundance,number_concentration_of_biological_taxon_in_sea_water,taxonomic level abundance,Abundance of biota,,
# area,,state/territory where the survey was conducted,,,
# avg_rugosity,,average roughness of the floor surface,,,
# biomass,,estimated biomass,,Grams,g
# block,,number of the block ,,,
# category,,sub-class of the annotation schema,,,
# class,biological_taxon_name,identification of the biotic elements to the scientific classification group,Biotic taxonomic identification,,
# common_class_name,,common name of the taxonomic rank,,,
# common_family_name,,common name of the taxonomic rank,,,
# common_name,,common name of the taxonomic rank,,,
# common_phylum_name,,common name of the taxonomic rank,,,
# country,,country where the survey was conducted,,,
# currents,,currents index,,,
# depth,depth,,Depth below surface of the water body,Metres,m                                                                                                             
# direction,,compass direction,True bearing,,
# ecoregion,,ecological region where the survey was conducted,,,
# family,biological_taxon_name,identification of the biotic elements to the scientific classification group,Biotic taxonomic identification,,
# frequency,,rarity index frequency of the species,,,
# genus,biological_taxon_name,identification of the biotic elements to the scientific classification group,Biotic taxonomic identification,,
# has pqs catalogued in db,,survey has Photos Quadrats catalogued in database,,,
# has pq scores in db,,survey has Photo Quadrat scores in database,,,
# has rugosity scores in db,,survey has rugosity scores in database,,,
# hour,time,local time of sample collection,,,
# latest surveydate for site,,latest survey date at the site,,,
# latitude,latitude,,Latitude north,Degrees,deg                                                                                                           
# lat_zone,,latitudinal zone (eg. tropical/temperate/polar),,,
# location,,city/council where the survey was conducted,,,
# longitude,longitude,,Longitude east,Degrees,deg                                                                                                           
# major_category,,class of the annotation schema,,,
# max_length,,maximum length of the species,,Centimetres,cm
# max_rugosity,,maximum roughness of the floor surface,,,
# method,,identifier for method applied to collect the observation,,,
# methods,,list of methods applied to collect the survey observations,,,
# mpa,,Marine Protected Area,,,
# num_points,,number of points associated to the observed item,,,
# old_site_codes,,previous codes of the site, now updated to [site_code],,,
# order,biological_taxon_name,identification of the biotic elements to the scientific classification group,Biotic taxonomic identification,,
# percent_cover,,percentage of the surface covered by the observed item,,Percent,%                                                                                                             
# phylum,biological_taxon_name,identification of the biotic elements to the scientific classification group,Biotic taxonomic identification,,
# pq_zip_url,,url for the Photo Quadrat zip file,,,
# program,,acronym identifying the program(s) - RLS or ATRC,,,
# programs,,acronym identifying the program(s) - RLS or ATRC,,,
# province,,ecological province where the survey was collected,,,
# quadrat,,Quadrat number,,,
# range,,rarity index range of the species,,Kilometres,km
# realm,,realm where the survey was conducted,,,
# recorded_species_name,biological_taxon_name,identification of the biotic elements to the scientific classification group,Biotic taxonomic identification,,
# relief,,relief index,,,
# reporting_name,,reporting name for the observed species,,,
# resolution,,annotation schema,,,
# site_code,,code for the survey site,,,
# site_name,,name of the survey site,,,
# size_class,,size class,,Centimetres,cm
# slope,,slope index,,,
# species_id,,species identifier,,,
# species_name,biological_taxon_name,identification of the biotic elements to the scientific classification group,Biotic taxonomic identification,,
# superseded_ids,,species identifier of the superseded species,,,
# superseded_names,,name of the superseded species,,,
# surface,,type of substrate,,,
# survey_date,,local date,,Date,yyyy-mm-dd
# survey_id,,survey identification number,,,
# survey_latitude,latitude,,Latitude north,Degrees,deg                                                                                                           
# survey_longitude,longitude,,Longitude east,Degrees,deg                                                                                                           
# survey_notes,,additional notes about the survey,,,
# taxon,biological_taxon_name,identification of the biotic elements to the scientific classification group,Biotic taxonomic identification,,
# total,,total number of observations,,,
# total_points,,total number of point counted in the Quadrat,,,
# visibility,,the distance in water at which something can be seen,,Metres,m                                                                                                             
# wave_exposure,,wave exposure index,,,

FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m1_public_data.fid--6d42ff34_183dac69041_5314,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Acanthuridae,Zebrasoma scopas,Zebrasoma scopas,10,8,395.3415,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5315,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Thalassoma hardwicke,Thalassoma hardwicke,5,5,11.5789,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5316,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Pomacentridae,Plectroglyphidodon lacrymatus,Plectroglyphidodon lacrymatus,2.5,13,14.385,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5317,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Pomacentridae,Plectroglyphidodon lacrymatus,Plectroglyphidodon lacrymatus,7.5,8,160.0554,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5318,912341181,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,9,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus nigricauda,Acanthurus nigricauda,5,2,5.1693,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5319,912341181,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,9,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Acanthuridae,Naso tonganus,Naso tonganus,75,1,6514.0493,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_531a,912341181,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,9,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Amblygobius phalaena,Amblygobius phalaena,10,2,42.0966,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_531b,912341181,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,9,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Stethojulis bandanensis,Stethojulis bandanensis,10,2,37.0912,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_531c,912341181,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,9,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Lethrinidae,Monotaxis grandoculis,Monotaxis grandoculis,25,4,1423.4095,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_531d,912341181,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,9,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus blochii,Acanthurus blochii,10,4,145.5982,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_531e,912341181,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,9,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Gomphosus varius,Gomphosus varius,2.5,1,0.3585,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_531f,912341181,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,9,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Pomacentridae,Pomacentrus vaiuli,Pomacentrus vaiuli,7.5,12,122.8342,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5320,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus blochii,Acanthurus blochii,10,2,72.7991,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5321,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus nigrofuscus,Acanthurus nigrofuscus,10,25,767.1603,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5322,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Acanthuridae,Ctenochaetus cyanocheilus,Ctenochaetus cyanocheilus,10,5,158.4766,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5323,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Acanthuridae,Ctenochaetus striatus,Ctenochaetus striatus,15,28,3037.6482,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5324,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Gomphosus varius,Gomphosus varius,5,1,2.3347,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5325,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Halichoeres hortulanus,Halichoeres hortulanus,15,2,167.0059,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5326,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Labroides dimidiatus,Labroides dimidiatus,5,1,1.9278,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5327,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Pomacentridae,Plectroglyphidodon lacrymatus,Plectroglyphidodon lacrymatus,5,1,6.8735,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5328,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Pomacentridae,Plectroglyphidodon lacrymatus,Plectroglyphidodon lacrymatus,7.5,1,20.0069,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5329,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Scaridae,Chlorurus sordidus,Chlorurus sordidus,12.5,5,377.0433,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_532a,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus lineatus,Acanthurus lineatus,25,4,1130.7433,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_532b,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus nigrofuscus,Acanthurus nigrofuscus,7.5,12,143.4096,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_532c,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus nigrofuscus,Acanthurus nigrofuscus,12.5,8,510.1609,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_532d,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Acanthuridae,Ctenochaetus striatus,Ctenochaetus striatus,12.5,13,806.846,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_532e,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Acanthuridae,Ctenochaetus striatus,Ctenochaetus striatus,20,14,3348.2585,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_532f,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Acanthuridae,Zebrasoma scopas,Zebrasoma scopas,15,12,1995.744,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5330,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon citrinellus,Chaetodon citrinellus,10,1,40.3807,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5331,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon ephippium,Chaetodon ephippium,10,1,45.2435,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5332,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon lunula,Chaetodon lunula,15,1,177.0762,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5333,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon reticulatus,Chaetodon reticulatus,15,2,354.1525,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5334,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Gomphosus varius,Gomphosus varius,5,1,2.3347,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5335,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Thalassoma hardwicke,Thalassoma hardwicke,7.5,6,46.4781,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5336,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Thalassoma hardwicke,Thalassoma hardwicke,10,3,54.7376,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5337,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Centropyge flavissima,Centropyge flavissima,7.5,2,45.7197,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5338,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Pomacentridae,Chrysiptera taupou,Chrysiptera taupou,2.5,115,60.4422,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_5339,912341180,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,6,RLS,20,08:00:00,,,1,2,Chordata,Actinopterygii,Perciformes,Scaridae,Chlorurus sordidus,Chlorurus sordidus,12.5,3,226.226,POINT (-173.75999450683594 -15.930000305175781)
ep_m1_public_data.fid--6d42ff34_183dac69041_533a,912341181,Tonga,Tongatapu,Samoa Islands,Eastern Indo-Pacific,Tonga,PAC46,Niuatoputapu passage west,-15.93,-173.76,2012-09-01,9,RLS,20,08:00:00,,,1,1,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus blochii,Acanthurus blochii,7.5,2,30.4307,POINT (-173.75999450683594 -15.930000305175781)
